날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2007.10.26,532000.0,25000.0,511000.0,532000.0,503000.0,1028972.0
2007.10.25,507000.0,6000.0,511000.0,518000.0,500000.0,746154.0
2007.10.24,513000.0,9000.0,526000.0,526000.0,509000.0,809430.0
2007.10.23,522000.0,0.0,525000.0,530000.0,522000.0,639428.0
2007.10.22,522000.0,18000.0,521000.0,533000.0,519000.0,660209.0
,,,,,,
,,,,,,
,,,,,,
2007.10.19,540000.0,18000.0,529000.0,548000.0,519000.0,970389.0
2007.10.18,522000.0,7000.0,520000.0,526000.0,516000.0,600895.0
2007.10.17,515000.0,0.0,516000.0,522000.0,508000.0,717686.0
2007.10.16,515000.0,27000.0,527000.0,532000.0,513000.0,1337079.0
2007.10.15,542000.0,15000.0,558000.0,562000.0,538000.0,678801.0
,,,,,,
