날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.11.13,477000.0,7000.0,478000.0,478500.0,470500.0,537707.0
2003.11.12,470000.0,9000.0,460000.0,470000.0,457500.0,305357.0
2003.11.11,461000.0,5000.0,456000.0,461500.0,453000.0,504945.0
2003.11.10,466000.0,11000.0,471000.0,474500.0,459500.0,527244.0
2003.11.07,477000.0,12000.0,470000.0,477000.0,468000.0,379139.0
,,,,,,
,,,,,,
,,,,,,
2003.11.06,465000.0,15000.0,480000.0,480500.0,464000.0,646559.0
2003.11.05,480000.0,1000.0,474000.0,480500.0,472000.0,594854.0
2003.11.04,479000.0,4500.0,480000.0,484500.0,474000.0,815874.0
2003.11.03,474500.0,4500.0,470000.0,475000.0,466500.0,360846.0
2003.10.31,470000.0,1000.0,475000.0,475500.0,463500.0,491659.0
,,,,,,
