날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2004.12.01,429000.0,5500.0,428500.0,430500.0,424500.0,433472.0
2004.11.30,434500.0,8500.0,427000.0,435000.0,425500.0,614068.0
2004.11.29,426000.0,7000.0,429000.0,431000.0,423500.0,625415.0
2004.11.26,433000.0,8000.0,438500.0,446000.0,431500.0,535018.0
2004.11.25,441000.0,1500.0,440000.0,444500.0,438000.0,443705.0
,,,,,,
,,,,,,
,,,,,,
2004.11.24,439500.0,1500.0,438000.0,442000.0,434000.0,463002.0
2004.11.23,441000.0,1000.0,445000.0,445500.0,438000.0,464291.0
2004.11.22,440000.0,14000.0,442000.0,445500.0,436500.0,691533.0
2004.11.19,454000.0,9500.0,460000.0,466000.0,449500.0,445179.0
2004.11.18,463500.0,2000.0,465000.0,469500.0,460000.0,588572.0
,,,,,,
