날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2017.08.29,2304000.0,1000.0,2282000.0,2304000.0,2258000.0,252473.0
2017.08.28,2305000.0,46000.0,2351000.0,2362000.0,2298000.0,199242.0
2017.08.25,2351000.0,25000.0,2394000.0,2394000.0,2336000.0,224871.0
2017.08.24,2376000.0,2000.0,2376000.0,2383000.0,2367000.0,173149.0
2017.08.23,2374000.0,24000.0,2389000.0,2389000.0,2359000.0,187694.0
,,,,,,
,,,,,,
,,,,,,
2017.08.22,2350000.0,8000.0,2341000.0,2358000.0,2335000.0,147635.0
2017.08.21,2342000.0,3000.0,2362000.0,2362000.0,2329000.0,102069.0
2017.08.18,2345000.0,7000.0,2338000.0,2362000.0,2312000.0,209559.0
2017.08.17,2352000.0,42000.0,2348000.0,2365000.0,2337000.0,248317.0
2017.08.16,2310000.0,60000.0,2311000.0,2319000.0,2300000.0,438273.0
,,,,,,
