날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2001.12.27,270000.0,12000.0,260000.0,271000.0,259000.0,807120.0
2001.12.26,258000.0,5500.0,256500.0,259500.0,254000.0,434969.0
2001.12.24,252500.0,1000.0,252500.0,258000.0,250500.0,408625.0
2001.12.21,251500.0,13500.0,255000.0,259500.0,250000.0,833009.0
2001.12.20,265000.0,1000.0,260000.0,270500.0,255500.0,648790.0
,,,,,,
,,,,,,
,,,,,,
2001.12.19,264000.0,3500.0,265500.0,267500.0,262500.0,617413.0
2001.12.18,260500.0,10000.0,254000.0,269500.0,254000.0,1134564.0
2001.12.17,250500.0,4500.0,250500.0,257500.0,246000.0,825153.0
2001.12.14,255000.0,10000.0,255500.0,261500.0,254500.0,930212.0
2001.12.13,265000.0,5000.0,270000.0,271500.0,261000.0,1275323.0
,,,,,,
