날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2000.11.06,175500.0,3500.0,173000.0,183500.0,169000.0,1437330.0
2000.11.03,172000.0,6000.0,171000.0,173500.0,168500.0,1608435.0
2000.11.02,166000.0,3000.0,160000.0,171500.0,158500.0,2463636.0
2000.11.01,163000.0,20500.0,150000.0,163500.0,148000.0,1883300.0
2000.10.31,142500.0,5000.0,137500.0,142500.0,131500.0,1263847.0
,,,,,,
,,,,,,
,,,,,,
2000.10.30,137500.0,4500.0,140000.0,144000.0,136000.0,736657.0
2000.10.27,142000.0,2500.0,148000.0,151000.0,142000.0,1463360.0
2000.10.26,144500.0,16000.0,146500.0,151500.0,137000.0,2665890.0
2000.10.25,160500.0,6500.0,160000.0,163000.0,156500.0,1374694.0
2000.10.24,167000.0,7000.0,159000.0,171000.0,155000.0,1942318.0
,,,,,,
