날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.03.05,87400.0,8500.0,90100.0,93000.0,86000.0,417260.0
1998.03.04,95900.0,2100.0,96500.0,98000.0,91500.0,352964.0
1998.03.03,98000.0,3000.0,101000.0,103500.0,95000.0,433236.0
1998.03.02,101000.0,1000.0,102000.0,105000.0,99000.0,570328.0
1998.02.28,102000.0,7500.0,100000.0,102000.0,99100.0,735349.0
,,,,,,
,,,,,,
,,,,,,
1998.02.27,94500.0,7000.0,92000.0,94500.0,90000.0,849513.0
1998.02.26,87500.0,4400.0,86900.0,89700.0,84200.0,638701.0
1998.02.25,83100.0,3900.0,86000.0,88000.0,82100.0,340690.0
1998.02.24,87000.0,1000.0,89000.0,89000.0,85200.0,220920.0
1998.02.23,88000.0,900.0,90100.0,92000.0,88000.0,469253.0
,,,,,,
