날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.06.23,41100.0,3500.0,42700.0,43400.0,41000.0,474325.0
1998.06.22,44600.0,1900.0,47000.0,47000.0,44500.0,421830.0
1998.06.20,46500.0,1000.0,46150.0,46900.0,44000.0,287300.0
1998.06.19,45500.0,2250.0,47700.0,48000.0,43600.0,1039669.0
1998.06.18,47750.0,5100.0,45000.0,47750.0,44500.0,1026804.0
,,,,,,
,,,,,,
,,,,,,
1998.06.17,42650.0,4550.0,39800.0,42650.0,39300.0,878674.0
1998.06.16,38100.0,100.0,38000.0,39900.0,36500.0,485540.0
1998.06.15,38000.0,2000.0,39200.0,40800.0,38000.0,287398.0
1998.06.13,40000.0,0.0,38700.0,41400.0,38700.0,381980.0
1998.06.12,40000.0,3200.0,40500.0,41500.0,39500.0,655220.0
,,,,,,
