날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2016.01.28,1145000.0,30000.0,1164000.0,1168000.0,1139000.0,315912.0
2016.01.27,1175000.0,38000.0,1126000.0,1175000.0,1126000.0,276237.0
2016.01.26,1137000.0,25000.0,1155000.0,1157000.0,1136000.0,152399.0
2016.01.25,1162000.0,6000.0,1172000.0,1176000.0,1156000.0,159913.0
2016.01.22,1168000.0,37000.0,1145000.0,1168000.0,1145000.0,147528.0
,,,,,,
,,,,,,
,,,,,,
2016.01.21,1131000.0,7000.0,1133000.0,1155000.0,1125000.0,190352.0
2016.01.20,1138000.0,33000.0,1160000.0,1160000.0,1132000.0,167052.0
2016.01.19,1171000.0,45000.0,1128000.0,1171000.0,1128000.0,207242.0
2016.01.18,1126000.0,6000.0,1088000.0,1133000.0,1088000.0,320214.0
2016.01.15,1132000.0,6000.0,1140000.0,1152000.0,1124000.0,209464.0
,,,,,,
