날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.05.04,66600.0,2400.0,68000.0,68500.0,66100.0,274250.0
1998.05.02,69000.0,5000.0,72000.0,73000.0,69000.0,236600.0
1998.04.30,74000.0,4500.0,70500.0,74500.0,69900.0,616240.0
1998.04.29,69500.0,4200.0,66900.0,70500.0,65500.0,238910.0
1998.04.28,65300.0,0.0,65000.0,66300.0,64100.0,174220.0
,,,,,,
,,,,,,
,,,,,,
1998.04.27,65300.0,1300.0,66800.0,67400.0,65000.0,187010.0
1998.04.25,66600.0,1700.0,67600.0,68000.0,66500.0,84100.0
1998.04.24,68300.0,1700.0,70000.0,71000.0,68300.0,381180.0
1998.04.23,70000.0,600.0,70500.0,70500.0,68200.0,212640.0
1998.04.22,70600.0,700.0,71300.0,72400.0,70300.0,324140.0
,,,,,,
