날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1996.07.23,74700.0,300.0,75000.0,75200.0,73600.0,89150.0
1996.07.22,75000.0,1700.0,76100.0,77400.0,75000.0,178690.0
1996.07.20,76700.0,2500.0,75700.0,78600.0,74200.0,298780.0
1996.07.19,74200.0,4200.0,70000.0,74200.0,70000.0,179810.0
1996.07.18,70000.0,1200.0,69000.0,72000.0,68900.0,222710.0
,,,,,,
,,,,,,
,,,,,,
1996.07.16,68800.0,800.0,67000.0,69100.0,66500.0,55880.0
1996.07.15,68000.0,900.0,69000.0,69500.0,68000.0,66490.0
1996.07.13,68900.0,100.0,69000.0,69500.0,68900.0,59150.0
1996.07.12,68800.0,0.0,68800.0,70000.0,68300.0,91420.0
1996.07.11,68800.0,1800.0,70600.0,70800.0,68500.0,109690.0
,,,,,,
