날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.06.11,43200.0,200.0,42900.0,43500.0,41300.0,1098163.0
1998.06.10,43000.0,3000.0,47000.0,47300.0,42500.0,985847.0
1998.06.09,46000.0,2300.0,48000.0,48000.0,45100.0,388820.0
1998.06.08,48300.0,900.0,51000.0,52000.0,48300.0,390975.0
1998.06.05,49200.0,1700.0,47500.0,49700.0,47300.0,477115.0
,,,,,,
,,,,,,
,,,,,,
1998.06.03,47500.0,2500.0,46000.0,48100.0,45500.0,295514.0
1998.06.02,45000.0,3900.0,47800.0,47800.0,45000.0,415922.0
1998.06.01,48900.0,1400.0,50000.0,50700.0,47800.0,592491.0
1998.05.30,50300.0,3200.0,53000.0,53000.0,50200.0,336920.0
1998.05.29,53500.0,1000.0,52500.0,54100.0,52100.0,717510.0
,,,,,,
