날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.04.21,71300.0,1800.0,70500.0,72600.0,69000.0,310010.0
1998.04.20,69500.0,1400.0,68500.0,69900.0,67600.0,152470.0
1998.04.18,68100.0,1000.0,70900.0,71700.0,68000.0,219894.0
1998.04.17,69100.0,500.0,68600.0,69800.0,67700.0,225160.0
1998.04.16,68600.0,3100.0,71700.0,71700.0,66500.0,339630.0
,,,,,,
,,,,,,
,,,,,,
1998.04.15,71700.0,1300.0,71500.0,73100.0,70300.0,292720.0
1998.04.14,73000.0,6600.0,79200.0,79200.0,72000.0,281250.0
1998.04.13,79600.0,900.0,80300.0,83400.0,78700.0,344060.0
1998.04.11,80500.0,8600.0,72600.0,80500.0,72600.0,231981.0
1998.04.10,71900.0,2100.0,73500.0,73900.0,71000.0,114180.0
,,,,,,
