날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2012.01.10,1026000.0,10000.0,1021000.0,1036000.0,1021000.0,409381.0
2012.01.09,1016000.0,24000.0,1040000.0,1041000.0,1015000.0,387166.0
2012.01.06,1040000.0,15000.0,1056000.0,1066000.0,1030000.0,376753.0
2012.01.05,1055000.0,25000.0,1073000.0,1079000.0,1055000.0,346691.0
2012.01.04,1080000.0,25000.0,1105000.0,1110000.0,1075000.0,342389.0
,,,,,,
,,,,,,
,,,,,,
2012.01.03,1105000.0,25000.0,1093000.0,1105000.0,1092000.0,339046.0
2012.01.02,1080000.0,22000.0,1070000.0,1080000.0,1065000.0,263300.0
2011.12.29,1058000.0,3000.0,1062000.0,1077000.0,1057000.0,218898.0
2011.12.28,1061000.0,12000.0,1073000.0,1073000.0,1060000.0,220925.0
2011.12.27,1073000.0,7000.0,1068000.0,1080000.0,1053000.0,226189.0
,,,,,,
