날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.06.03,323500.0,10500.0,327500.0,330000.0,323500.0,535555.0
2003.06.02,334000.0,10000.0,329000.0,335000.0,329000.0,664300.0
2003.05.30,324000.0,500.0,324500.0,325500.0,320000.0,463912.0
2003.05.29,324500.0,3500.0,321000.0,327000.0,318000.0,682639.0
2003.05.28,321000.0,7000.0,324000.0,325500.0,318500.0,690768.0
,,,,,,
,,,,,,
,,,,,,
2003.05.27,314000.0,3000.0,315000.0,318000.0,311500.0,256878.0
2003.05.26,317000.0,5000.0,312000.0,318500.0,308500.0,424448.0
2003.05.23,312000.0,12000.0,304000.0,312500.0,303500.0,428916.0
2003.05.22,300000.0,4000.0,301500.0,308500.0,298500.0,493025.0
2003.05.21,304000.0,2500.0,304500.0,308500.0,302500.0,409584.0
,,,,,,
