날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2015.11.30,1284000.0,43000.0,1325000.0,1325000.0,1284000.0,534006.0
2015.11.27,1327000.0,8000.0,1345000.0,1349000.0,1327000.0,169854.0
2015.11.26,1335000.0,36000.0,1299000.0,1340000.0,1299000.0,185800.0
2015.11.25,1299000.0,0.0,1300000.0,1310000.0,1299000.0,142627.0
2015.11.24,1299000.0,17000.0,1282000.0,1305000.0,1282000.0,159560.0
,,,,,,
,,,,,,
,,,,,,
2015.11.23,1282000.0,3000.0,1285000.0,1302000.0,1281000.0,198820.0
2015.11.20,1285000.0,4000.0,1289000.0,1296000.0,1278000.0,168720.0
2015.11.19,1289000.0,8000.0,1290000.0,1290000.0,1271000.0,192850.0
2015.11.18,1281000.0,11000.0,1272000.0,1290000.0,1272000.0,167735.0
2015.11.17,1270000.0,7000.0,1275000.0,1290000.0,1270000.0,186184.0
,,,,,,
