날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1999.06.24,124000.0,0.0,125000.0,128000.0,124000.0,852441.0
1999.06.23,124000.0,4000.0,125000.0,129500.0,124000.0,956212.0
1999.06.22,128000.0,1000.0,127500.0,130000.0,124000.0,998475.0
1999.06.21,129000.0,10000.0,122000.0,129000.0,122000.0,1136161.0
1999.06.18,119000.0,4000.0,118000.0,123000.0,116000.0,1631519.0
,,,,,,
,,,,,,
,,,,,,
1999.06.17,115000.0,1000.0,117000.0,129500.0,115000.0,2292345.0
1999.06.16,114000.0,11000.0,104000.0,115000.0,104000.0,1557300.0
1999.06.15,103000.0,1500.0,100000.0,108500.0,100000.0,1104861.0
1999.06.14,104500.0,4500.0,106000.0,106000.0,100000.0,870005.0
1999.06.11,109000.0,4000.0,105000.0,115500.0,102500.0,1969349.0
,,,,,,
