날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2002.08.27,333000.0,7500.0,340500.0,341500.0,333000.0,676730.0
2002.08.26,340500.0,4500.0,342000.0,342000.0,338500.0,636221.0
2002.08.23,345000.0,2500.0,347500.0,350000.0,343500.0,775271.0
2002.08.22,347500.0,2500.0,352000.0,353000.0,346500.0,792234.0
2002.08.21,350000.0,4000.0,346000.0,350000.0,342500.0,800969.0
,,,,,,
,,,,,,
,,,,,,
2002.08.20,346000.0,13000.0,340000.0,347000.0,338500.0,849757.0
2002.08.19,333000.0,7500.0,332000.0,335000.0,328500.0,463502.0
2002.08.16,325500.0,3500.0,330000.0,333000.0,325000.0,635052.0
2002.08.14,322000.0,2500.0,322000.0,323000.0,318000.0,719624.0
2002.08.13,324500.0,7500.0,317000.0,324500.0,317000.0,392734.0
,,,,,,
