날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.03.30,498000.0,4000.0,494000.0,499500.0,494000.0,362906.0
2005.03.29,502000.0,8000.0,510000.0,511000.0,500000.0,337115.0
2005.03.28,510000.0,5000.0,510000.0,511000.0,507000.0,179687.0
2005.03.25,505000.0,2000.0,505000.0,506000.0,500000.0,217500.0
2005.03.24,503000.0,4500.0,501000.0,506000.0,497500.0,402056.0
,,,,,,
,,,,,,
,,,,,,
2005.03.23,498500.0,2500.0,493000.0,499500.0,491500.0,318491.0
2005.03.22,496000.0,4000.0,493000.0,501000.0,489500.0,315959.0
2005.03.21,492000.0,3000.0,491500.0,499000.0,490000.0,335494.0
2005.03.18,495000.0,1000.0,493000.0,498000.0,493000.0,255059.0
2005.03.17,496000.0,7000.0,493000.0,498500.0,492000.0,417586.0
,,,,,,
