날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2000.01.17,305000.0,13500.0,300000.0,309000.0,296000.0,1270138.0
2000.01.14,291500.0,6000.0,286000.0,294000.0,284000.0,987576.0
2000.01.13,285500.0,500.0,280000.0,287000.0,278000.0,823830.0
2000.01.12,286000.0,2500.0,280500.0,287000.0,280000.0,584492.0
2000.01.11,288500.0,0.0,291000.0,305000.0,288500.0,1194974.0
,,,,,,
,,,,,,
,,,,,,
2000.01.10,288500.0,11500.0,280000.0,288500.0,279000.0,937615.0
2000.01.07,277000.0,4000.0,278000.0,283500.0,268000.0,806195.0
2000.01.06,281000.0,2000.0,287500.0,289000.0,279000.0,1087810.0
2000.01.05,279000.0,26500.0,290000.0,303000.0,276000.0,1493604.0
2000.01.04,305500.0,39500.0,300000.0,305500.0,283000.0,1483967.0
,,,,,,
