날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2000.09.22,190000.0,30000.0,192000.0,202500.0,189000.0,2065320.0
2000.09.21,220000.0,10000.0,229500.0,233000.0,216000.0,1308910.0
2000.09.20,230000.0,22000.0,230000.0,233000.0,223000.0,2068299.0
2000.09.19,208000.0,9500.0,199500.0,218500.0,195000.0,2010503.0
2000.09.18,198500.0,19000.0,200500.0,206000.0,185000.0,2926173.0
,,,,,,
,,,,,,
,,,,,,
2000.09.15,217500.0,18000.0,225000.0,231000.0,215000.0,1653972.0
2000.09.14,235500.0,8500.0,230000.0,235500.0,222000.0,2122625.0
2000.09.08,244000.0,4500.0,245000.0,246500.0,239500.0,1143428.0
2000.09.07,239500.0,18000.0,247000.0,249000.0,238000.0,1678143.0
2000.09.06,257500.0,0.0,260000.0,264000.0,254500.0,1062450.0
,,,,,,
