날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.03.28,76000.0,2500.0,78000.0,78900.0,76000.0,118382.0
1998.03.27,78500.0,3200.0,75300.0,79800.0,72900.0,379830.0
1998.03.26,75300.0,1700.0,76500.0,76500.0,73900.0,286220.0
1998.03.25,77000.0,1000.0,76000.0,77000.0,75500.0,305340.0
1998.03.24,76000.0,900.0,76900.0,76900.0,75800.0,430100.0
,,,,,,
,,,,,,
,,,,,,
1998.03.23,76900.0,2600.0,80000.0,80000.0,76500.0,224810.0
1998.03.21,79500.0,2500.0,81300.0,81300.0,79300.0,135180.0
1998.03.20,82000.0,600.0,82000.0,83300.0,81800.0,247310.0
1998.03.19,82600.0,100.0,82500.0,84400.0,82000.0,267530.0
1998.03.18,82500.0,700.0,81000.0,87000.0,80100.0,189260.0
,,,,,,
