날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2000.11.20,155000.0,6000.0,158000.0,160500.0,155000.0,535981.0
2000.11.17,161000.0,3000.0,159000.0,161500.0,157500.0,724553.0
2000.11.16,164000.0,5500.0,170000.0,171000.0,162500.0,748446.0
2000.11.15,169500.0,5000.0,172500.0,173000.0,166000.0,1114464.0
2000.11.14,164500.0,7000.0,160500.0,166000.0,160500.0,635154.0
,,,,,,
,,,,,,
,,,,,,
2000.11.13,157500.0,11500.0,161000.0,163000.0,155000.0,1021457.0
2000.11.10,169000.0,1000.0,168000.0,172000.0,166000.0,702840.0
2000.11.09,170000.0,500.0,165000.0,171500.0,163000.0,1046171.0
2000.11.08,170500.0,1500.0,170000.0,173000.0,164000.0,1164384.0
2000.11.07,172000.0,3500.0,173000.0,177500.0,169000.0,1074804.0
,,,,,,
