날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.11.03,587000.0,12000.0,588000.0,592000.0,585000.0,471441.0
2005.11.02,575000.0,11000.0,564000.0,580000.0,564000.0,314320.0
2005.11.01,564000.0,12000.0,560000.0,568000.0,559000.0,615171.0
2005.10.31,552000.0,6000.0,549000.0,555000.0,548000.0,391918.0
2005.10.28,546000.0,12000.0,549000.0,551000.0,545000.0,438963.0
,,,,,,
,,,,,,
,,,,,,
2005.10.27,558000.0,5000.0,563000.0,568000.0,556000.0,387209.0
2005.10.26,563000.0,2000.0,562000.0,566000.0,559000.0,315372.0
2005.10.25,565000.0,2000.0,572000.0,578000.0,564000.0,370469.0
2005.10.24,567000.0,3000.0,566000.0,571000.0,561000.0,342068.0
2005.10.21,564000.0,8000.0,550000.0,566000.0,549000.0,438004.0
,,,,,,
