날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2017.09.26,2583000.0,98000.0,2651000.0,2656000.0,2578000.0,341144.0
2017.09.25,2681000.0,31000.0,2650000.0,2684000.0,2650000.0,186062.0
2017.09.22,2650000.0,10000.0,2648000.0,2680000.0,2623000.0,278448.0
2017.09.21,2640000.0,29000.0,2611000.0,2648000.0,2611000.0,176796.0
2017.09.20,2611000.0,5000.0,2606000.0,2625000.0,2592000.0,185855.0
,,,,,,
,,,,,,
,,,,,,
2017.09.19,2606000.0,18000.0,2625000.0,2632000.0,2589000.0,197008.0
2017.09.18,2624000.0,104000.0,2527000.0,2624000.0,2526000.0,230499.0
2017.09.15,2520000.0,5000.0,2515000.0,2528000.0,2493000.0,215146.0
2017.09.14,2515000.0,34000.0,2503000.0,2516000.0,2488000.0,284095.0
2017.09.13,2481000.0,1000.0,2491000.0,2520000.0,2472000.0,187140.0
,,,,,,
