날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2021.06.29,81000.0,900.0,81900.0,82100.0,80800.0,15744317.0
2021.06.28,81900.0,300.0,81700.0,82000.0,81600.0,11578529.0
2021.06.25,81600.0,400.0,81500.0,81900.0,81200.0,13481405.0
2021.06.24,81200.0,1100.0,80400.0,81400.0,80100.0,18771080.0
2021.06.23,80100.0,100.0,80500.0,80600.0,79900.0,13856548.0
,,,,,,
,,,,,,
,,,,,,
2021.06.22,80000.0,100.0,80200.0,80300.0,79900.0,11773365.0
2021.06.21,79900.0,600.0,79700.0,80000.0,79600.0,16063340.0
2021.06.18,80500.0,400.0,81100.0,81100.0,80500.0,14916721.0
2021.06.17,80900.0,900.0,81100.0,81300.0,80700.0,14007385.0
2021.06.16,81800.0,900.0,81500.0,81900.0,81100.0,14999855.0
,,,,,,
