날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1997.02.22,54300.0,1300.0,52500.0,54500.0,51500.0,124900.0
1997.02.21,53000.0,3600.0,56000.0,56500.0,52500.0,143230.0
1997.02.20,56600.0,900.0,57000.0,58000.0,56200.0,88710.0
1997.02.19,57500.0,600.0,57000.0,57600.0,56500.0,104330.0
1997.02.18,56900.0,900.0,56000.0,57800.0,55500.0,164930.0
,,,,,,
,,,,,,
,,,,,,
1997.02.17,56000.0,2500.0,58000.0,58300.0,55800.0,171950.0
1997.02.15,58500.0,1000.0,60000.0,60500.0,58300.0,77700.0
1997.02.14,59500.0,500.0,59500.0,61000.0,59000.0,187570.0
1997.02.13,59000.0,2700.0,56500.0,60800.0,56500.0,323720.0
1997.02.12,56300.0,1600.0,54400.0,57500.0,54200.0,241110.0
,,,,,,
