날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2015.06.09,1282000.0,32000.0,1300000.0,1310000.0,1268000.0,274705.0
2015.06.08,1314000.0,27000.0,1345000.0,1347000.0,1313000.0,202379.0
2015.06.05,1341000.0,4000.0,1325000.0,1355000.0,1320000.0,196563.0
2015.06.04,1337000.0,64000.0,1315000.0,1341000.0,1305000.0,388239.0
2015.06.03,1273000.0,30000.0,1303000.0,1316000.0,1265000.0,235388.0
,,,,,,
,,,,,,
,,,,,,
2015.06.02,1303000.0,12000.0,1300000.0,1303000.0,1288000.0,175151.0
2015.06.01,1291000.0,16000.0,1300000.0,1301000.0,1288000.0,218439.0
2015.05.29,1307000.0,2000.0,1320000.0,1321000.0,1297000.0,347615.0
2015.05.28,1309000.0,5000.0,1317000.0,1321000.0,1301000.0,300963.0
2015.05.27,1314000.0,48000.0,1360000.0,1366000.0,1313000.0,345309.0
,,,,,,
