날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.12.09,78000.0,3000.0,76100.0,79800.0,76100.0,746240.0
1998.12.08,75000.0,1200.0,73800.0,80000.0,71000.0,1065270.0
1998.12.07,73800.0,700.0,73000.0,74400.0,71000.0,899300.0
1998.12.05,73100.0,3100.0,72000.0,75900.0,72000.0,981450.0
1998.12.04,70000.0,4000.0,67500.0,71500.0,65500.0,903490.0
,,,,,,
,,,,,,
,,,,,,
1998.12.03,66000.0,2000.0,65800.0,67500.0,64100.0,910940.0
1998.12.02,64000.0,1500.0,63000.0,64000.0,61000.0,531220.0
1998.12.01,62500.0,4100.0,65500.0,65500.0,60700.0,877940.0
1998.11.30,66600.0,2200.0,69700.0,69700.0,66200.0,320470.0
1998.11.28,68800.0,1800.0,67500.0,69000.0,67300.0,264480.0
,,,,,,
