날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.10.01,400000.0,8000.0,388000.0,401500.0,387000.0,792656.0
2003.09.30,392000.0,5500.0,391000.0,400000.0,391000.0,841868.0
2003.09.29,386500.0,1500.0,387500.0,390500.0,378000.0,756235.0
2003.09.26,388000.0,13000.0,396000.0,400500.0,388000.0,744042.0
2003.09.25,401000.0,4000.0,391000.0,401500.0,389000.0,893356.0
,,,,,,
,,,,,,
,,,,,,
2003.09.24,405000.0,7500.0,404000.0,407500.0,399000.0,966806.0
2003.09.23,397500.0,5500.0,400000.0,402500.0,389000.0,1176108.0
2003.09.22,403000.0,27000.0,422500.0,424000.0,399500.0,858856.0
2003.09.19,430000.0,14000.0,449500.0,450000.0,426500.0,686823.0
2003.09.18,444000.0,5500.0,451000.0,451500.0,440500.0,461147.0
,,,,,,
