날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2014.05.30,1443000.0,17000.0,1470000.0,1482000.0,1443000.0,316621.0
2014.05.29,1460000.0,27000.0,1450000.0,1465000.0,1440000.0,250430.0
2014.05.28,1433000.0,26000.0,1419000.0,1435000.0,1409000.0,184019.0
2014.05.27,1407000.0,15000.0,1417000.0,1423000.0,1403000.0,94968.0
2014.05.26,1422000.0,6000.0,1420000.0,1432000.0,1415000.0,74712.0
,,,,,,
,,,,,,
,,,,,,
2014.05.23,1428000.0,2000.0,1405000.0,1428000.0,1405000.0,170233.0
2014.05.22,1426000.0,15000.0,1441000.0,1448000.0,1426000.0,190800.0
2014.05.21,1441000.0,10000.0,1435000.0,1450000.0,1435000.0,216850.0
2014.05.20,1451000.0,3000.0,1445000.0,1454000.0,1435000.0,320146.0
2014.05.19,1448000.0,20000.0,1428000.0,1450000.0,1408000.0,385621.0
,,,,,,
