날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2002.05.14,358000.0,22500.0,347000.0,358500.0,345000.0,1194658.0
2002.05.13,335500.0,1500.0,328000.0,338500.0,320500.0,1351427.0
2002.05.10,334000.0,28000.0,350500.0,355000.0,332000.0,2000383.0
2002.05.09,362000.0,500.0,377000.0,378000.0,362000.0,1494429.0
2002.05.08,362500.0,10500.0,358000.0,369000.0,356500.0,1066519.0
,,,,,,
,,,,,,
,,,,,,
2002.05.07,352000.0,4000.0,340500.0,352000.0,335000.0,1440529.0
2002.05.06,348000.0,22000.0,356500.0,361000.0,348000.0,1102792.0
2002.05.03,370000.0,9500.0,372000.0,374500.0,363000.0,1110728.0
2002.05.02,379500.0,2500.0,387000.0,387000.0,376500.0,1038085.0
2002.04.30,382000.0,1000.0,383000.0,388500.0,378000.0,895732.0
,,,,,,
