날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2009.09.29,812000.0,16000.0,792000.0,815000.0,792000.0,408484.0
2009.09.28,796000.0,1000.0,791000.0,797000.0,780000.0,278380.0
2009.09.25,795000.0,8000.0,793000.0,796000.0,783000.0,410629.0
2009.09.24,803000.0,17000.0,819000.0,820000.0,798000.0,486599.0
2009.09.23,820000.0,5000.0,825000.0,826000.0,812000.0,331888.0
,,,,,,
,,,,,,
,,,,,,
2009.09.22,825000.0,27000.0,800000.0,829000.0,798000.0,515790.0
2009.09.21,798000.0,8000.0,802000.0,810000.0,794000.0,337013.0
2009.09.18,806000.0,4000.0,810000.0,820000.0,804000.0,896503.0
2009.09.17,810000.0,15000.0,806000.0,810000.0,796000.0,494941.0
2009.09.16,795000.0,26000.0,770000.0,800000.0,766000.0,711387.0
,,,,,,
