날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1996.10.18,67000.0,400.0,66600.0,69500.0,66100.0,45440.0
1996.10.17,66600.0,200.0,67500.0,67500.0,66000.0,59390.0
1996.10.16,66800.0,200.0,66600.0,67300.0,65200.0,48330.0
1996.10.15,66600.0,2900.0,68900.0,69400.0,66600.0,67370.0
1996.10.14,69500.0,200.0,69700.0,70700.0,68700.0,53340.0
,,,,,,
,,,,,,
,,,,,,
1996.10.12,69700.0,100.0,70300.0,71000.0,68800.0,58210.0
1996.10.11,69800.0,1000.0,71800.0,71800.0,69500.0,79720.0
1996.10.10,70800.0,200.0,72000.0,72400.0,70000.0,71610.0
1996.10.09,71000.0,3500.0,69200.0,71000.0,68500.0,108280.0
1996.10.08,67500.0,2200.0,69300.0,69700.0,67300.0,61180.0
,,,,,,
