날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2010.04.07,859000.0,10000.0,865000.0,869000.0,852000.0,388680.0
2010.04.06,869000.0,1000.0,874000.0,875000.0,861000.0,330287.0
2010.04.05,870000.0,13000.0,861000.0,870000.0,857000.0,304516.0
2010.04.02,857000.0,12000.0,846000.0,860000.0,841000.0,419069.0
2010.04.01,845000.0,27000.0,826000.0,845000.0,824000.0,561659.0
,,,,,,
,,,,,,
,,,,,,
2010.03.31,818000.0,4000.0,814000.0,834000.0,813000.0,434300.0
2010.03.30,814000.0,4000.0,827000.0,829000.0,812000.0,240934.0
2010.03.29,818000.0,2000.0,810000.0,825000.0,810000.0,155679.0
2010.03.26,820000.0,1000.0,823000.0,825000.0,812000.0,209802.0
2010.03.25,819000.0,0.0,815000.0,822000.0,809000.0,189958.0
,,,,,,
