날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2018.12.07,40950.0,450.0,40900.0,41400.0,40850.0,11433083.0
2018.12.06,40500.0,950.0,40600.0,41100.0,40450.0,14251826.0
2018.12.05,41450.0,700.0,40900.0,41750.0,40850.0,12631983.0
2018.12.04,42150.0,1100.0,42650.0,42900.0,41900.0,14347746.0
2018.12.03,43250.0,1400.0,42750.0,43400.0,42400.0,12110702.0
,,,,,,
,,,,,,
,,,,,,
2018.11.30,41850.0,1300.0,43450.0,44000.0,41750.0,19775519.0
2018.11.29,43150.0,0.0,43850.0,43850.0,42900.0,8473511.0
2018.11.28,43150.0,100.0,42800.0,43200.0,42750.0,6943099.0
2018.11.27,43050.0,450.0,42900.0,43100.0,42500.0,8367091.0
2018.11.26,42600.0,200.0,42150.0,42800.0,42100.0,6613009.0
,,,,,,
