날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2002.06.27,313000.0,4000.0,319000.0,321500.0,311000.0,895189.0
2002.06.26,309000.0,29500.0,330000.0,330500.0,309000.0,1284222.0
2002.06.25,338500.0,500.0,345000.0,347000.0,338000.0,603180.0
2002.06.24,339000.0,1000.0,331500.0,341000.0,331500.0,558383.0
2002.06.21,340000.0,1000.0,335000.0,345500.0,330500.0,973140.0
,,,,,,
,,,,,,
,,,,,,
2002.06.20,341000.0,7500.0,340000.0,344000.0,333500.0,859016.0
2002.06.19,348500.0,14500.0,363000.0,366000.0,343500.0,1261397.0
2002.06.18,363000.0,4000.0,370000.0,375000.0,361500.0,839239.0
2002.06.17,359000.0,500.0,361000.0,364500.0,358000.0,565133.0
2002.06.14,359500.0,7500.0,353500.0,366000.0,353000.0,756955.0
,,,,,,
