날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2010.12.23,936000.0,3000.0,936000.0,938000.0,925000.0,219864.0
2010.12.22,939000.0,3000.0,939000.0,953000.0,936000.0,333591.0
2010.12.21,936000.0,4000.0,931000.0,940000.0,925000.0,252120.0
2010.12.20,932000.0,6000.0,917000.0,932000.0,914000.0,338560.0
2010.12.17,926000.0,15000.0,914000.0,929000.0,912000.0,346130.0
,,,,,,
,,,,,,
,,,,,,
2010.12.16,911000.0,5000.0,908000.0,919000.0,908000.0,233885.0
2010.12.15,916000.0,13000.0,925000.0,925000.0,910000.0,329329.0
2010.12.14,929000.0,1000.0,937000.0,937000.0,921000.0,443223.0
2010.12.13,930000.0,11000.0,919000.0,932000.0,916000.0,307257.0
2010.12.10,919000.0,2000.0,915000.0,919000.0,907000.0,255668.0
,,,,,,
