날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2011.10.17,890000.0,4000.0,890000.0,895000.0,881000.0,213700.0
2011.10.14,886000.0,4000.0,871000.0,894000.0,871000.0,217319.0
2011.10.13,890000.0,8000.0,898000.0,899000.0,881000.0,325563.0
2011.10.12,898000.0,17000.0,872000.0,899000.0,870000.0,432600.0
2011.10.11,881000.0,7000.0,885000.0,885000.0,869000.0,459031.0
,,,,,,
,,,,,,
,,,,,,
2011.10.10,874000.0,14000.0,878000.0,885000.0,872000.0,345316.0
2011.10.07,860000.0,5000.0,865000.0,881000.0,850000.0,530423.0
2011.10.06,855000.0,13000.0,874000.0,879000.0,842000.0,600160.0
2011.10.05,842000.0,14000.0,824000.0,850000.0,817000.0,644036.0
2011.10.04,828000.0,12000.0,805000.0,832000.0,796000.0,658616.0
,,,,,,
