날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2016.12.20,1812000.0,17000.0,1796000.0,1820000.0,1792000.0,152304.0
2016.12.19,1795000.0,2000.0,1781000.0,1819000.0,1781000.0,108716.0
2016.12.16,1793000.0,34000.0,1765000.0,1801000.0,1760000.0,234954.0
2016.12.15,1759000.0,18000.0,1741000.0,1775000.0,1741000.0,115471.0
2016.12.14,1777000.0,11000.0,1778000.0,1784000.0,1764000.0,149102.0
,,,,,,
,,,,,,
,,,,,,
2016.12.13,1766000.0,14000.0,1731000.0,1772000.0,1731000.0,233689.0
2016.12.12,1752000.0,28000.0,1733000.0,1768000.0,1733000.0,228289.0
2016.12.09,1780000.0,10000.0,1795000.0,1795000.0,1770000.0,213049.0
2016.12.08,1790000.0,18000.0,1799000.0,1801000.0,1776000.0,329251.0
2016.12.07,1772000.0,24000.0,1752000.0,1774000.0,1752000.0,192073.0
,,,,,,
