날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.11.17,624000.0,6000.0,627000.0,628000.0,619000.0,250852.0
2005.11.16,630000.0,9000.0,616000.0,630000.0,616000.0,280777.0
2005.11.15,621000.0,5000.0,626000.0,629000.0,611000.0,281923.0
2005.11.14,626000.0,8000.0,621000.0,629000.0,616000.0,443395.0
2005.11.11,618000.0,13000.0,617000.0,624000.0,614000.0,590875.0
,,,,,,
,,,,,,
,,,,,,
2005.11.10,605000.0,4000.0,601000.0,607000.0,599000.0,377342.0
2005.11.09,601000.0,2000.0,601000.0,607000.0,596000.0,358627.0
2005.11.08,603000.0,3000.0,600000.0,603000.0,597000.0,294792.0
2005.11.07,600000.0,1000.0,602000.0,603000.0,591000.0,259275.0
2005.11.04,599000.0,12000.0,597000.0,600000.0,593000.0,496143.0
,,,,,,
