날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2011.08.31,744000.0,2000.0,747000.0,747000.0,731000.0,290229.0
2011.08.30,742000.0,9000.0,741000.0,748000.0,736000.0,252964.0
2011.08.29,733000.0,7000.0,742000.0,742000.0,724000.0,260440.0
2011.08.26,726000.0,1000.0,717000.0,734000.0,717000.0,212815.0
2011.08.25,725000.0,17000.0,737000.0,738000.0,721000.0,381135.0
,,,,,,
,,,,,,
,,,,,,
2011.08.24,708000.0,15000.0,724000.0,735000.0,700000.0,370403.0
2011.08.23,723000.0,32000.0,700000.0,735000.0,699000.0,492913.0
2011.08.22,691000.0,11000.0,684000.0,702000.0,683000.0,418952.0
2011.08.19,680000.0,29000.0,688000.0,697000.0,672000.0,580713.0
2011.08.18,709000.0,43000.0,748000.0,749000.0,703000.0,708503.0
,,,,,,
