날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.01.08,340000.0,2500.0,346000.0,346500.0,338500.0,504232.0
2003.01.07,342500.0,7000.0,359000.0,359000.0,342000.0,577944.0
2003.01.06,349500.0,5500.0,347000.0,351500.0,344000.0,499437.0
2003.01.03,344000.0,22500.0,335000.0,350000.0,332000.0,1110675.0
2003.01.02,321500.0,7500.0,319000.0,323000.0,315000.0,511660.0
,,,,,,
,,,,,,
,,,,,,
2002.12.30,314000.0,22000.0,330500.0,335000.0,313000.0,998166.0
2002.12.27,336000.0,3500.0,335000.0,343500.0,334000.0,462714.0
2002.12.26,339500.0,3000.0,342500.0,344000.0,337000.0,520499.0
2002.12.24,342500.0,5500.0,345000.0,349000.0,341500.0,487403.0
2002.12.23,348000.0,10000.0,358000.0,359000.0,347000.0,513523.0
,,,,,,
