날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1997.08.26,72500.0,300.0,72200.0,72700.0,71900.0,71720.0
1997.08.25,72800.0,300.0,73300.0,73500.0,72000.0,72320.0
1997.08.23,73100.0,600.0,73500.0,73500.0,72600.0,72280.0
1997.08.22,72500.0,500.0,72000.0,72800.0,71200.0,100373.0
1997.08.21,72000.0,800.0,72400.0,73500.0,72000.0,100340.0
,,,,,,
,,,,,,
,,,,,,
1997.08.20,72800.0,1800.0,71000.0,74400.0,70500.0,218130.0
1997.08.19,71000.0,100.0,71400.0,71400.0,70000.0,79570.0
1997.08.18,71100.0,500.0,71600.0,72500.0,71000.0,47650.0
1997.08.16,71600.0,1900.0,72500.0,72500.0,71000.0,61350.0
1997.08.14,73500.0,1200.0,74000.0,74500.0,72500.0,180450.0
,,,,,,
