날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2006.08.23,646000.0,12000.0,654000.0,658000.0,644000.0,294230.0
2006.08.22,658000.0,1000.0,648000.0,658000.0,648000.0,393161.0
2006.08.21,657000.0,1000.0,660000.0,668000.0,655000.0,367493.0
2006.08.18,658000.0,14000.0,650000.0,665000.0,647000.0,754939.0
2006.08.17,644000.0,26000.0,630000.0,647000.0,629000.0,776523.0
,,,,,,
,,,,,,
,,,,,,
2006.08.16,618000.0,13000.0,618000.0,622000.0,614000.0,394115.0
2006.08.14,605000.0,2000.0,610000.0,611000.0,600000.0,344119.0
2006.08.11,607000.0,7000.0,617000.0,622000.0,607000.0,331499.0
2006.08.10,614000.0,2000.0,616000.0,620000.0,609000.0,349779.0
2006.08.09,616000.0,1000.0,615000.0,623000.0,609000.0,302756.0
,,,,,,
