날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2000.12.18,178000.0,3500.0,175000.0,179500.0,174500.0,687058.0
2000.12.15,174500.0,6500.0,181000.0,182000.0,174000.0,1059217.0
2000.12.14,181000.0,8000.0,181000.0,184000.0,178000.0,1339386.0
2000.12.13,189000.0,14000.0,175000.0,189000.0,175000.0,1682889.0
2000.12.12,175000.0,4000.0,179000.0,182500.0,175000.0,1474958.0
,,,,,,
,,,,,,
,,,,,,
2000.12.11,179000.0,10500.0,174000.0,181500.0,174000.0,1411583.0
2000.12.08,168500.0,5500.0,163000.0,169500.0,163000.0,951501.0
2000.12.07,163000.0,2500.0,160500.0,163000.0,158000.0,860422.0
2000.12.06,160500.0,1500.0,170500.0,171500.0,160500.0,1917834.0
2000.12.05,162000.0,7000.0,158000.0,162500.0,156000.0,1168095.0
,,,,,,
