날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2004.03.29,555000.0,10000.0,549000.0,561000.0,548000.0,491426.0
2004.03.26,545000.0,10000.0,547000.0,554000.0,543000.0,854116.0
2004.03.25,535000.0,7000.0,545000.0,547000.0,531000.0,468804.0
2004.03.24,542000.0,1000.0,540000.0,545000.0,535000.0,420804.0
2004.03.23,541000.0,3000.0,535000.0,544000.0,532000.0,382156.0
,,,,,,
,,,,,,
,,,,,,
2004.03.22,544000.0,11000.0,550000.0,554000.0,541000.0,400081.0
2004.03.19,555000.0,11000.0,541000.0,555000.0,540000.0,341101.0
2004.03.18,544000.0,1000.0,548000.0,548000.0,537000.0,440752.0
2004.03.17,545000.0,17000.0,534000.0,547000.0,532000.0,423484.0
2004.03.16,528000.0,3000.0,517000.0,528000.0,514000.0,394146.0
,,,,,,
