날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2017.12.13,2566000.0,39000.0,2605000.0,2605000.0,2555000.0,226674.0
2017.12.12,2605000.0,16000.0,2591000.0,2605000.0,2583000.0,175301.0
2017.12.11,2589000.0,11000.0,2600000.0,2602000.0,2575000.0,162517.0
2017.12.08,2600000.0,63000.0,2568000.0,2600000.0,2552000.0,225809.0
2017.12.07,2537000.0,36000.0,2502000.0,2549000.0,2501000.0,221312.0
,,,,,,
,,,,,,
,,,,,,
2017.12.06,2501000.0,62000.0,2563000.0,2578000.0,2501000.0,217784.0
2017.12.05,2563000.0,4000.0,2530000.0,2565000.0,2514000.0,186531.0
2017.12.04,2567000.0,25000.0,2542000.0,2567000.0,2501000.0,297301.0
2017.12.01,2542000.0,2000.0,2540000.0,2589000.0,2540000.0,257372.0
2017.11.30,2540000.0,90000.0,2540000.0,2593000.0,2510000.0,592683.0
,,,,,,
