날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2018.06.28,46800.0,1150.0,46850.0,47150.0,46600.0,12784800.0
2018.06.27,47950.0,950.0,47450.0,48500.0,47000.0,15274752.0
2018.06.26,47000.0,350.0,45900.0,47300.0,45900.0,11223166.0
2018.06.25,46650.0,600.0,47050.0,47050.0,46150.0,10587711.0
2018.06.22,47250.0,200.0,47000.0,47250.0,46200.0,10298006.0
,,,,,,
,,,,,,
,,,,,,
2018.06.21,47050.0,50.0,47900.0,47900.0,47050.0,10015541.0
2018.06.20,47000.0,0.0,47450.0,47600.0,46850.0,12959316.0
2018.06.19,47000.0,400.0,47200.0,47350.0,46500.0,15217971.0
2018.06.18,46600.0,1050.0,47600.0,47650.0,46200.0,16661870.0
2018.06.15,47650.0,550.0,48500.0,48700.0,47650.0,17080892.0
,,,,,,
