날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2014.05.16,1428000.0,18000.0,1400000.0,1437000.0,1399000.0,317130.0
2014.05.15,1410000.0,5000.0,1414000.0,1419000.0,1403000.0,136134.0
2014.05.14,1415000.0,15000.0,1409000.0,1415000.0,1401000.0,222075.0
2014.05.13,1400000.0,12000.0,1388000.0,1425000.0,1388000.0,242148.0
2014.05.12,1388000.0,53000.0,1336000.0,1395000.0,1332000.0,318896.0
,,,,,,
,,,,,,
,,,,,,
2014.05.09,1335000.0,15000.0,1356000.0,1358000.0,1326000.0,263141.0
2014.05.08,1350000.0,6000.0,1355000.0,1355000.0,1344000.0,325638.0
2014.05.07,1344000.0,2000.0,1350000.0,1356000.0,1340000.0,283794.0
2014.05.02,1346000.0,3000.0,1354000.0,1359000.0,1344000.0,298867.0
2014.04.30,1343000.0,17000.0,1380000.0,1381000.0,1326000.0,300946.0
,,,,,,
