날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2014.08.12,1266000.0,4000.0,1270000.0,1294000.0,1262000.0,179914.0
2014.08.11,1270000.0,20000.0,1275000.0,1282000.0,1257000.0,372385.0
2014.08.08,1250000.0,40000.0,1284000.0,1285000.0,1248000.0,412429.0
2014.08.07,1290000.0,10000.0,1300000.0,1302000.0,1285000.0,190545.0
2014.08.06,1300000.0,16000.0,1306000.0,1316000.0,1295000.0,216602.0
,,,,,,
,,,,,,
,,,,,,
2014.08.05,1316000.0,1000.0,1301000.0,1321000.0,1300000.0,172529.0
2014.08.04,1317000.0,25000.0,1300000.0,1317000.0,1291000.0,241335.0
2014.08.01,1292000.0,51000.0,1305000.0,1328000.0,1292000.0,564621.0
2014.07.31,1343000.0,52000.0,1374000.0,1385000.0,1336000.0,487027.0
2014.07.30,1395000.0,9000.0,1388000.0,1408000.0,1374000.0,347189.0
,,,,,,
