날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2017.01.18,1847000.0,1000.0,1852000.0,1875000.0,1831000.0,177508.0
2017.01.17,1848000.0,15000.0,1829000.0,1873000.0,1829000.0,163014.0
2017.01.16,1833000.0,40000.0,1843000.0,1891000.0,1816000.0,332230.0
2017.01.13,1873000.0,67000.0,1905000.0,1916000.0,1873000.0,319089.0
2017.01.12,1940000.0,26000.0,1900000.0,1940000.0,1899000.0,233383.0
,,,,,,
,,,,,,
,,,,,,
2017.01.11,1914000.0,52000.0,1876000.0,1928000.0,1871000.0,240363.0
2017.01.10,1862000.0,1000.0,1864000.0,1870000.0,1854000.0,181996.0
2017.01.09,1861000.0,51000.0,1830000.0,1875000.0,1828000.0,263898.0
2017.01.06,1810000.0,32000.0,1809000.0,1822000.0,1802000.0,177619.0
2017.01.05,1778000.0,30000.0,1803000.0,1803000.0,1777000.0,219349.0
,,,,,,
