날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2010.02.08,748000.0,2000.0,747000.0,754000.0,741000.0,439608.0
2010.02.05,750000.0,26000.0,758000.0,761000.0,747000.0,515034.0
2010.02.04,776000.0,1000.0,775000.0,783000.0,772000.0,239799.0
2010.02.03,777000.0,5000.0,782000.0,785000.0,768000.0,330235.0
2010.02.02,772000.0,5000.0,790000.0,790000.0,770000.0,393803.0
,,,,,,
,,,,,,
,,,,,,
2010.02.01,777000.0,7000.0,784000.0,785000.0,765000.0,501042.0
2010.01.29,784000.0,24000.0,800000.0,801000.0,780000.0,457285.0
2010.01.28,808000.0,8000.0,808000.0,815000.0,803000.0,276614.0
2010.01.27,800000.0,15000.0,815000.0,817000.0,800000.0,370760.0
2010.01.26,815000.0,27000.0,846000.0,846000.0,812000.0,375210.0
,,,,,,
