날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2006.05.25,616000.0,13000.0,629000.0,631000.0,615000.0,515523.0
2006.05.24,629000.0,1000.0,630000.0,634000.0,615000.0,556616.0
2006.05.23,630000.0,6000.0,615000.0,633000.0,611000.0,596744.0
2006.05.22,624000.0,14000.0,638000.0,640000.0,623000.0,417043.0
2006.05.19,638000.0,3000.0,642000.0,644000.0,631000.0,444471.0
,,,,,,
,,,,,,
,,,,,,
2006.05.18,641000.0,12000.0,638000.0,644000.0,633000.0,449293.0
2006.05.17,653000.0,12000.0,642000.0,660000.0,642000.0,456718.0
2006.05.16,641000.0,9000.0,648000.0,650000.0,637000.0,444398.0
2006.05.15,650000.0,5000.0,646000.0,650000.0,639000.0,564701.0
2006.05.12,655000.0,8000.0,660000.0,660000.0,641000.0,505552.0
,,,,,,
