날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2003.10.30,471000.0,4000.0,470000.0,472000.0,466000.0,417794.0
2003.10.29,467000.0,5000.0,471000.0,474000.0,466500.0,691498.0
2003.10.28,462000.0,14000.0,448500.0,464500.0,445000.0,641982.0
2003.10.27,448000.0,11000.0,437500.0,448000.0,435500.0,464830.0
2003.10.24,437000.0,10500.0,447500.0,449500.0,434500.0,604820.0
,,,,,,
,,,,,,
,,,,,,
2003.10.23,447500.0,22500.0,459000.0,462000.0,445000.0,709273.0
2003.10.22,470000.0,8000.0,465000.0,471000.0,457500.0,589650.0
2003.10.21,462000.0,4000.0,462000.0,468500.0,457000.0,687879.0
2003.10.20,458000.0,6000.0,448500.0,460000.0,448500.0,563892.0
2003.10.17,452000.0,7500.0,459000.0,466000.0,449500.0,735896.0
,,,,,,
