날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.01.27,492000.0,1500.0,495000.0,495000.0,490500.0,399866.0
2005.01.26,490500.0,7000.0,485000.0,493500.0,484500.0,497768.0
2005.01.25,483500.0,4500.0,480000.0,485000.0,479000.0,363372.0
2005.01.24,488000.0,2000.0,482500.0,488000.0,477500.0,381465.0
2005.01.21,486000.0,6000.0,475000.0,486000.0,475000.0,300696.0
,,,,,,
,,,,,,
,,,,,,
2005.01.20,480000.0,0.0,480000.0,485000.0,475500.0,385404.0
2005.01.19,480000.0,6000.0,486000.0,488500.0,479000.0,457066.0
2005.01.18,486000.0,6500.0,490000.0,490500.0,484500.0,604888.0
2005.01.17,492500.0,21000.0,490000.0,494500.0,482500.0,1235910.0
2005.01.14,471500.0,27500.0,440000.0,474000.0,439500.0,1438070.0
,,,,,,
