날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2005.08.23,562000.0,1000.0,564000.0,569000.0,560000.0,375451.0
2005.08.22,563000.0,10000.0,553000.0,570000.0,553000.0,391070.0
2005.08.19,553000.0,2000.0,555000.0,556000.0,549000.0,418721.0
2005.08.18,555000.0,17000.0,572000.0,573000.0,553000.0,670314.0
2005.08.17,572000.0,0.0,566000.0,572000.0,560000.0,408410.0
,,,,,,
,,,,,,
,,,,,,
2005.08.16,572000.0,6000.0,578000.0,582000.0,569000.0,520855.0
2005.08.12,578000.0,11000.0,569000.0,579000.0,569000.0,489617.0
2005.08.11,567000.0,12000.0,555000.0,570000.0,555000.0,397705.0
2005.08.10,555000.0,5000.0,555000.0,562000.0,553000.0,329612.0
2005.08.09,550000.0,1000.0,551000.0,553000.0,545000.0,406503.0
,,,,,,
