날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1997.10.04,67000.0,1600.0,65400.0,67000.0,64900.0,29560.0
1997.10.02,65400.0,200.0,65500.0,66500.0,65000.0,47950.0
1997.10.01,65600.0,900.0,66400.0,66500.0,65600.0,44120.0
1997.09.30,66500.0,1500.0,65000.0,66900.0,65000.0,63170.0
1997.09.29,65000.0,200.0,64000.0,65600.0,64000.0,48510.0
,,,,,,
,,,,,,
,,,,,,
1997.09.27,64800.0,900.0,65500.0,65500.0,64500.0,84610.0
1997.09.26,65700.0,300.0,65500.0,66000.0,65000.0,70500.0
1997.09.25,66000.0,800.0,66800.0,66800.0,65500.0,70400.0
1997.09.24,66800.0,100.0,66400.0,67900.0,65200.0,93880.0
1997.09.23,66700.0,1100.0,67700.0,68000.0,66700.0,66140.0
,,,,,,
