날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2018.08.09,46900.0,100.0,47000.0,47050.0,46450.0,12010886.0
2018.08.08,46800.0,100.0,47000.0,47000.0,46550.0,6429338.0
2018.08.07,46700.0,900.0,46300.0,46750.0,45900.0,9058174.0
2018.08.06,45800.0,50.0,46150.0,46150.0,45750.0,6771979.0
2018.08.03,45750.0,200.0,45850.0,45900.0,45450.0,8274944.0
,,,,,,
,,,,,,
,,,,,,
2018.08.02,45550.0,1000.0,46550.0,46800.0,45500.0,8560924.0
2018.08.01,46550.0,300.0,46050.0,46850.0,46050.0,7484499.0
2018.07.31,46250.0,250.0,46200.0,46450.0,46000.0,8033607.0
2018.07.30,46500.0,400.0,46550.0,46800.0,46350.0,5723035.0
2018.07.27,46900.0,0.0,46450.0,47000.0,46450.0,4762460.0
,,,,,,
