날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1998.01.14,55900.0,4100.0,54900.0,55900.0,52800.0,865890.0
1998.01.13,51800.0,100.0,51900.0,52500.0,50700.0,538210.0
1998.01.12,51900.0,2100.0,53200.0,53200.0,50500.0,554400.0
1998.01.10,49800.0,3600.0,47000.0,49800.0,46500.0,355440.0
1998.01.09,46200.0,300.0,45800.0,47000.0,45200.0,606050.0
,,,,,,
,,,,,,
,,,,,,
1998.01.08,46500.0,2500.0,44100.0,47000.0,43300.0,558940.0
1998.01.07,44000.0,800.0,43200.0,45200.0,43200.0,456870.0
1998.01.06,43200.0,400.0,42800.0,43600.0,42500.0,409200.0
1998.01.05,42800.0,2300.0,41500.0,43700.0,40700.0,641260.0
1998.01.03,40500.0,2100.0,38100.0,40500.0,38100.0,238030.0
,,,,,,
