날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2012.05.22,1240000.0,31000.0,1255000.0,1255000.0,1227000.0,476938.0
2012.05.21,1209000.0,43000.0,1194000.0,1216000.0,1190000.0,475248.0
2012.05.18,1166000.0,57000.0,1204000.0,1205000.0,1165000.0,602891.0
2012.05.17,1223000.0,7000.0,1230000.0,1243000.0,1201000.0,663431.0
2012.05.16,1230000.0,81000.0,1298000.0,1300000.0,1228000.0,772389.0
,,,,,,
,,,,,,
,,,,,,
2012.05.15,1311000.0,3000.0,1304000.0,1320000.0,1300000.0,312381.0
2012.05.14,1314000.0,11000.0,1305000.0,1327000.0,1304000.0,302375.0
2012.05.11,1303000.0,24000.0,1315000.0,1323000.0,1303000.0,273746.0
2012.05.10,1327000.0,4000.0,1329000.0,1336000.0,1322000.0,263434.0
2012.05.09,1331000.0,10000.0,1335000.0,1348000.0,1324000.0,253520.0
,,,,,,
