날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2018.05.14,50100.0,1200.0,51000.0,51100.0,49900.0,14909272.0
2018.05.11,51300.0,300.0,52000.0,52200.0,51200.0,10314997.0
2018.05.10,51600.0,700.0,51700.0,51700.0,50600.0,13905263.0
2018.05.09,50900.0,1700.0,52600.0,52800.0,50900.0,16128305.0
2018.05.08,52600.0,700.0,52600.0,53200.0,51900.0,23104720.0
,,,,,,
,,,,,,
,,,,,,
2018.05.04,51900.0,1100.0,53000.0,53900.0,51800.0,39565391.0
2018.05.03,2650000.0,0.0,0.0,0.0,0.0,0.0
2018.05.02,2650000.0,0.0,0.0,0.0,0.0,0.0
2018.04.30,2650000.0,0.0,0.0,0.0,0.0,0.0
2018.04.27,2650000.0,43000.0,2669000.0,2682000.0,2622000.0,606216.0
,,,,,,
