날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
2001.03.09,192000.0,8500.0,197000.0,197000.0,191000.0,614474.0
2001.03.08,200500.0,500.0,197500.0,200500.0,195500.0,627296.0
2001.03.07,200000.0,10000.0,198000.0,200500.0,195000.0,1052875.0
2001.03.06,190000.0,4000.0,191000.0,192500.0,188000.0,510082.0
2001.03.05,186000.0,5500.0,176500.0,186000.0,176500.0,492456.0
,,,,,,
,,,,,,
,,,,,,
2001.03.02,180500.0,6500.0,185000.0,185000.0,179000.0,890062.0
2001.02.28,187000.0,2500.0,185000.0,189000.0,185000.0,574345.0
2001.02.27,189500.0,2500.0,192000.0,197000.0,189500.0,773982.0
2001.02.26,192000.0,0.0,192500.0,193000.0,189000.0,713378.0
2001.02.23,192000.0,8500.0,196000.0,198500.0,191500.0,1537164.0
,,,,,,
