날짜,종가,전일비,시가,고가,저가,거래량
,,,,,,
1996.12.05,58000.0,1100.0,59000.0,59100.0,57500.0,57290.0
1996.12.04,59100.0,400.0,59500.0,60000.0,59000.0,44982.0
1996.12.03,59500.0,600.0,60000.0,61000.0,59500.0,50572.0
1996.12.02,60100.0,200.0,59700.0,60100.0,59500.0,18550.0
1996.11.30,60300.0,1000.0,61100.0,61100.0,60300.0,18300.0
,,,,,,
,,,,,,
,,,,,,
1996.11.29,61300.0,1200.0,62500.0,62500.0,61200.0,23302.0
1996.11.28,62500.0,2200.0,60300.0,64000.0,60200.0,163537.0
1996.11.27,60300.0,500.0,60800.0,61000.0,60000.0,46011.0
1996.11.26,60800.0,1100.0,59000.0,60800.0,59000.0,46705.0
1996.11.25,59700.0,1300.0,60500.0,61000.0,58600.0,40381.0
,,,,,,
